GPA,Gender,breakfast,calories_chicken,calories_day,calories_scone,coffee,comfort_food,comfort_food_reasons,comfort_food_reasons_coded,cook,comfort_food_reasons_coded.1,diet_current,diet_current_coded,drink,eating_changes,eating_changes_coded,eating_changes_coded1,eating_out,employment,ethnic_food,exercise,father_education,father_profession,fav_cuisine,fav_cuisine_coded,fav_food,food_childhood,fries,fruit_day,grade_level,greek_food,healthy_feeling,healthy_meal,ideal_diet,ideal_diet_coded,income,indian_food,italian_food,life_rewarding,marital_status,meals_dinner_friend,mother_education,mother_profession,nutritional_check,on_off_campus,parents_cook,pay_meal_out,persian_food,self_perception_weight,soup,sports,thai_food,tortilla_calories,turkey_calories,type_sports,veggies_day,vitamins,waffle_calories,weight,cuisine_2.0,cuisine_3.0,cuisine_4.0,cuisine_5.0,cuisine_6.0
3.6,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"ice cream, cookie dough, cookies, cheese","Boredom!, sadness",-0.32443660579449984,1.1818535233062242,-0.36147218982667345,"Light breakfast, yogurt or grandola bar. No luch but (healthy) snacks throughout this time period until dinner. Full dinner with meat, vegetables and fruit.",0.31448545101657543,0.8721028496007164,I do not make my own food,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,-0.6346090350009985,-0.8097092929396623,0.42757981199511874,Design Engineer,Italian,-0.7339597762888718,-0.7791577895939819,"French Toast, Grilled Cheese, Orange Chicken",-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,0.21123921525193912,"Grilled chicken, side salad, rice and broccoli and cranberries",Same as above but with a more concrete lunch. Cut down on excessive snacking. ,-1.300904789868083,1.012984097342262,0.5726467952321541,0.4650993068898957,0.6125319444327643,-0.9086260917288514,"Pancakes, Pasta, Grilled Cheese and Soup",0.4847803527451107,Account Clerical ,-1.7927756676379092,-0.4730499167912662,0.6345920579833392,-0.3937783698410413,-0.5720383012119957,-0.10839440602948874,-0.5248906591678238,1.2665570127975554,0.46408563516994084,-0.03751220713161973,-0.3626786935626796,none,-0.007428018440762054,0.9762812094883317,-0.7001239618326084,135,False,False,False,False,False
3.5,-0.8029550685469662,-0.35514240260228896,-1.1272628158429598,-1.7473690355512428,2.0751403542534983,-1.7413380098407458,"ice cream, cereal, and salt and vinegar chips ","All of the above; sadness, boredom and confusion ",0.22359820129080385,0.2034979576553765,0.1639234349213983,"It needs some re-structuring. Mostly, I eat well but I would like to improve on my water, fruit and veggie consumption. ",0.31448545101657543,-1.1466537466972384,"Now I prepare my own meals, pack my lunch every day and avoid eating out to save money as much as possible.",0.615282891227098,0.17654638100137232,-1.3754239509242667,-0.7933616570065591,1.0713292311307174,-0.8097092929396623,-1.2426538286108137,Unknown ,chinese,0.8123037973534143,1.434358658116194,"pickles, chinese food, pizza",-0.31063037209869804,-0.24356115022372757,0.552705191508662,1.1116877751341805,0.21123921525193912,It is probably more on the green side and there is less fryed or overly seasoned food. There would be more organic foods rather than processed foods. ,"My ideal diet involves organic foods, more nuts, fruits, veggies and water and a complete absence of processed foods, genetically enhanced foods or fast foods. My ideal diet would be one that involves foods that are grown by me or close to me and one that is essentially best for my health.",-0.8198009474612477,-1.0628029873754874,1.2479378273455435,0.4650993068898957,0.9355973159690324,0.9232813512728653,"pasta, soup, steak  ",-1.2465780499159989,Caretaker,-0.12662727763985243,-0.4730499167912662,-0.7098826411339049,-1.358921433176927,1.5518662824959095,-0.10839440602948874,1.905158688831361,1.2665570127975554,1.1630097845222611,-0.03751220713161973,-1.3840303923674648,no particular engagement ,-0.007428018440762054,-1.0242950394631678,-0.7001239618326084,100,False,False,False,False,False
3.2,-0.8029550685469662,-0.35514240260228896,0.250060744106353,1.6654611120097782,-0.36907678856569864,0.5742710457985438,"Potato chips, ice cream, chocolate, cookies","Stress, boredom, craving",-0.8724714128798036,-1.753213173646319,-0.8868678145747452,"I am on a very balanced diet, eating 4-5 small meals a day filled with fruits, vegetables, lean meat, and good carbs. ",-0.9958705948858222,-1.1466537466972384,"I haven't changed much. If anything, I have become more disciplined. ",0.615282891227098,-0.21753036230526196,-0.4937419311010189,-0.7933616570065591,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Electrical Engineer,Thai food,0.8123037973534143,-0.7791577895939819,"Mac and Cheese, Hot Dogs, Grilled Cheese",-0.31063037209869804,0.8437654132750553,1.4384506907212615,1.1116877751341805,0.9878539772075983,Mostly green!,"My ideal diet would be to be a vegetarian; however, considering my highly active lifestyle island strength requirement I need as much ""real"" protein I can get. ",1.5857182645729295,0.3210550691030122,1.2479378273455435,0.4650993068898957,1.5817280590415685,-0.9086260917288514,"Steak, asparagus and potatoes, homemade chicken alfredo, Mexican cuisine",-1.2465780499159989,Secretary,0.7064469173591759,1.0052310731814402,-0.7098826411339049,2.501650820166616,1.5518662824959095,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,-1.110002171665963,-0.3626786935626796,Volleyball,0.921074286654494,-1.0242950394631678,-1.265391289725141,170,False,False,False,False,False
3.605,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.8273675028442983,0.5742710457985438,"Mac and cheese, fried chicken, cornbread ","Hunger, boredom",0.7716330083761076,0.2034979576553765,0.68931905966947,"Healthy, includes many fruits and vegetables. Probably too many carbs. ",-0.9958705948858222,-1.1466537466972384,I eat smaller portions more often,0.615282891227098,0.17654638100137232,-0.4937419311010189,-0.7933616570065591,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Banker,Greek,-0.7339597762888718,-0.7791577895939819,"Hamloaf, tuna fish salad, mac and cheese ",-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,-0.9536829276815496,Colorful ,"The same as my current diet, maybe less carbs. ",1.104614422166094,1.012984097342262,1.2479378273455435,0.4650993068898957,-0.6797295417123081,0.9232813512728653,"Tacos, spaghetti, grilled cheese",0.4847803527451107,Registered Nurse,-0.9597014726388807,-0.4730499167912662,0.6345920579833392,0.5713646934948444,1.5518662824959095,-1.9149678398542995,-0.5248906591678238,1.2665570127975554,1.1630097845222611,-0.03751220713161973,-0.3626786935626796,none,0.921074286654494,0.9762812094883317,-0.7001239618326084,113,False,False,False,False,False
3.8,1.2453996981544782,-0.35514240260228896,-1.1272628158429598,-1.7473690355512428,-0.36907678856569864,-1.7413380098407458,"popcorn, chips, candy, & fries ","sadness, boredom, & anger ",0.22359820129080385,0.2034979576553765,0.1639234349213983,At school I eat a lot of pizza or burgers with fries. Occasionally I try to have a salad or a fruit juice with this. I also try to eat more of a home cooked meal with vegetables.,0.31448545101657543,0.8721028496007164,Eating more pizza and burgers or fast food.  ,-0.7107578226244065,-1.0056838489185305,-0.4937419311010189,-0.7933616570065591,0.21836009806485945,0.7238310345975769,-0.4075370083078475,subcontractor ,Italian ,-0.7339597762888718,-0.7791577895939819,"chicken soup,  perogies, & roast beef  ",-0.31063037209869804,-0.24356115022372757,-1.2187858069165365,0.37644453761157437,-0.56537554670372,A meal that you have cooked yourself without a lot of grease or fat in it.  ,More of a home cooked meal that is not very greasy. Also includes more fruits and vegetables. ,0.6235105797592586,-0.3708739591362376,-0.10264423688123528,0.4650993068898957,-0.35666417017604,-0.9086260917288514,"Spaghetti, steak, burgers ",0.4847803527451107,telemarketer ,-0.12662727763985243,-0.4730499167912662,0.6345920579833392,-0.3937783698410413,0.13592989335730604,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,-1.110002171665963,-1.3840303923674648,soccer ,-0.007428018440762054,0.9762812094883317,-0.7001239618326084,168,False,False,False,False,False
2.8,1.2453996981544782,-0.35514240260228896,-1.1272628158429598,-0.040953961770732246,2.0751403542534983,0.5742710457985438,"Chex-mix, Wegmans cookies, Cheez-Its ","Boredom, happiness, distraught ",-0.32443660579449984,1.1818535233062242,-0.36147218982667345,lots of pasta and carbs along with lean meats. Also at time some soda and junk food,0.31448545101657543,-1.1466537466972384,Cereal became an anytime of day food,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,-0.6346090350009985,-0.8097092929396623,1.262696632298085,small business owner ,Italian ,-0.7339597762888718,1.434358658116194,"lasagna, meatloaf, pizza",-0.31063037209869804,0.8437654132750553,-1.2187858069165365,-0.3587986999110318,0.9878539772075983,"good balance between meats, grains, fruits, vegetables, carbs, and dairy products ",To cut out the junk food and eat more meat and less pasta. Also eat more fruits and vegetables  ,1.5857182645729295,1.012984097342262,-0.7779352689946247,-1.2448246154994254,1.2586626875053004,-0.9086260917288514,"lasagna,  hamburgers w/ corn, steak  ",1.3504595540756654,nurse,-0.9597014726388807,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.8438980879266078,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-1.6326868128870202,-0.03751220713161973,-1.3840303923674648,wrestling & rowing,0.921074286654494,0.9762812094883317,-0.7001239618326084,145,False,False,False,False,False
3.5,1.2453996981544782,2.815771906346717,-1.1272628158429598,-0.040953961770732246,-0.8273675028442983,-1.7413380098407458,"pizza, ice cream, chips","stressed, upset, or just craving a cheat meal",-0.8724714128798036,1.1818535233062242,-0.8868678145747452,"My current diet consists of cafeteria food, which isn't necessarily ideal. I try to eat as healthy as possible but I find myself turning to unhealthy food more often than healthy.",0.31448545101657543,0.8721028496007164,Transitioning from home-cooked meals to cafeteria food,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,1.11375771079767,0.21836009806485945,-0.8097092929396623,0.42757981199511874,House Appraiser,Asian ,0.8123037973534143,-0.7791577895939819,"Tacos, Spaghetti, and Roast",-0.31063037209869804,0.8437654132750553,-0.3330403077039373,0.37644453761157437,-1.3419903086593792,one that is well balanced and consists on main food groups,One that consists of a lot of mean and also fruits and vegetables. Drink a lot of water as well.,1.5857182645729295,0.3210550691030122,0.5726467952321541,0.4650993068898957,-0.6797295417123081,-0.9086260917288514,"Steak, Chicken, Tacos",0.4847803527451107,Banker,-0.12662727763985243,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.8438980879266078,-1.9149678398542995,1.905158688831361,-0.7895420339517225,0.46408563516994084,-0.03751220713161973,-1.3840303923674648,Wrestling,0.921074286654494,-1.0242950394631678,-1.265391289725141,155,False,False,False,False,False
3.83,1.2453996981544782,-0.35514240260228896,-1.1272628158429598,-0.040953961770732246,-0.8273675028442983,0.5742710457985438,"fried chicken. mashed potatoes, mac and cheese",They taste better than other food. They are a pickme up. They are easy to make,1.3196678154614112,0.2034979576553765,1.2147146844175418,I eat alot carbs. Protein (meat) is beautiful.,0.31448545101657543,-1.1466537466972384,I definitely eat less veggies. ,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,-0.6346090350009985,0.7238310345975769,-1.2426538286108137,not sure,Italian ,-0.7339597762888718,-0.7791577895939819,"mac and cheease, mashed potatoes, salmon",-0.31063037209869804,-1.3308877137225104,0.552705191508662,0.37644453761157437,1.3761613581854277,lots of green and color.,I would eat more veggies with a equal balance of carbs and protein. More international flavors would be great.,-0.8198009474612477,-1.0628029873754874,0.5726467952321541,0.4650993068898957,1.2586626875053004,0.9232813512728653,"pizza, pasta, burgers",0.4847803527451107,Office assistant,-0.9597014726388807,-0.4730499167912662,0.6345920579833392,2.501650820166616,0.13592989335730604,-1.9149678398542995,1.905158688831361,1.2665570127975554,0.46408563516994084,1.0848610115671116,0.8893008081980249,none,-0.935930323536018,0.9762812094883317,-0.7001239618326084,150,True,False,False,False,False
3.6,1.2453996981544782,-0.35514240260228896,1.0917584751864888,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"Popcorn, Chex Mix, Pizza","Stress, boredom",-0.8724714128798036,2.160209088957072,-0.8868678145747452,Healthier than most but not 100% clean.,-0.9958705948858222,-1.1466537466972384,I have started eating a lot healthier.,0.615282891227098,0.17654638100137232,-0.4937419311010189,1.11375771079767,-1.4875781680668565,-0.8097092929396623,-0.4075370083078475,Fireman,American,1.3277249885675098,0.3276004342611061,Pizza,-0.31063037209869804,-0.24356115022372757,0.552705191508662,-1.8292851749562442,0.9878539772075983,"Balance of veggies, white meat, fruits, and grains.","No artificial sugars, only natural foods.",0.1424067373524232,-2.446661043853987,-1.4532263011080142,-2.9547485378887464,0.9355973159690324,-0.9086260917288514,"Pizza, salad",-1.2465780499159989,Secretary,1.5395211123582042,2.483512063154147,-0.7098826411339049,-0.3937783698410413,-1.2800064957812973,-0.10839440602948874,-0.5248906591678238,1.2665570127975554,-1.6326868128870202,1.0848610115671116,-0.3626786935626796,none,0.921074286654494,0.9762812094883317,-1.265391289725141,169,False,False,False,False,False
3.3,1.2453996981544782,-0.35514240260228896,0.250060744106353,1.6654611120097782,2.0751403542534983,-1.7413380098407458,Burger,Lazy,1.3196678154614112,0.2034979576553765,1.2147146844175418,Great ,2.935197542821371,-1.1466537466972384,Mediocre ,-0.7107578226244065,-0.6116071056118962,0.387940088722229,1.11375771079767,1.0713292311307174,-0.8097092929396623,-1.2426538286108137,President of Automotive company ,All ,-1.2493809675029672,-0.7791577895939819,Steak ,-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,0.9878539772075983,Chicken ,Organic ,0.6235105797592586,1.012984097342262,1.2479378273455435,0.4650993068898957,0.9355973159690324,-0.9086260917288514,"Steak, Chicken, Pasta ",-1.2465780499159989,Stay home,1.5395211123582042,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,1.5518662824959095,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,1.0848610115671116,-0.3626786935626796,Hockey,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,185,False,False,False,False,False
3.3,1.2453996981544782,-0.35514240260228896,0.250060744106353,1.6654611120097782,-0.36907678856569864,0.5742710457985438,"Pizza, chocolate, and ice cream ","Boredom, sadness and anger ",-0.32443660579449984,-1.753213173646319,-0.36147218982667345,My diet is mostly chicken rice and veggies. I mix in fruit between workouts and snacks like power bars and what not. ,1.624841496918973,-1.1466537466972384,I eat very bad on the weekends. ,-0.7107578226244065,-0.6116071056118962,2.1513041283687246,-0.7933616570065591,0.21836009806485945,-0.8097092929396623,-0.4075370083078475,UPS driver ,Mexican ,-0.21853858507477641,-0.7791577895939819,"Grilled chicken, pasta, and turkey ",-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,-1.7302976896372086,Low carbs and high protein ,One that maintains my goal weight. But also produces enough daily energy. ,-0.33869710505441225,0.3210550691030122,-0.10264423688123528,0.4650993068898957,-0.03359879863977191,-0.9086260917288514,Chicken Parm,-1.2465780499159989,Unemployed ,1.5395211123582042,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,-1.011681122941894,1.905158688831361,-0.7895420339517225,-0.23483851418237953,1.0848610115671116,-0.3626786935626796,Lacrosse ,0.921074286654494,0.9762812094883317,-0.7001239618326084,200,False,False,False,False,False
3.292,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,2.0751403542534983,0.5742710457985438,"fries, chips, fried chicken, pizza, grapes","Boredom, sadness",-0.32443660579449984,1.1818535233062242,-0.36147218982667345,65 and out,2.935197542821371,0.8721028496007164,none,1.9413236050786025,-0.21753036230526196,0.387940088722229,-0.7933616570065591,-0.6346090350009985,-0.8097092929396623,-1.2426538286108137,HVAC Professional,Sub sandwhiches,1.3277249885675098,1.434358658116194,"Chicken, Pizza, Cherry tomatoes",-0.31063037209869804,-0.24356115022372757,1.4384506907212615,0.37644453761157437,-0.17706816572589043,"Grilled, natural ingredients, and no carbonated beverages",Blend of instant gratification and healthy choices sourced sustainably,-0.33869710505441225,-1.0628029873754874,-0.7779352689946247,0.4650993068898957,-1.3258602847848442,-0.9086260917288514,"Pizza, Steak, Spaghetti",1.3504595540756654,"Counseling, Teaching, Geologist, Psychic",-1.7927756676379092,2.483512063154147,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,0.7948923108829167,-0.5248906591678238,1.2665570127975554,-1.6326868128870202,-0.03751220713161973,-0.3626786935626796,none,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,265,False,False,False,False,False
3.5,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"peanut butter sandwich, pretzals, garlic bread","stress, anger and boredom",-0.8724714128798036,-1.753213173646319,-0.8868678145747452,Very healthy and clean. A lot of protein and vegetables,-0.9958705948858222,-1.1466537466972384,I eat a lot more healthier,0.615282891227098,0.17654638100137232,0.387940088722229,1.11375771079767,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Sergeant correctional officer,Italian,-0.7339597762888718,-0.7791577895939819,Chicken Alfredo,3.2192602199319587,0.8437654132750553,-0.3330403077039373,1.1116877751341805,1.7644687391632574,High protein and vegetables,Clean diet. High protein intake.,1.5857182645729295,1.012984097342262,0.5726467952321541,0.4650993068898957,1.5817280590415685,-0.9086260917288514,"Chicken, Steak, Pasta",1.3504595540756654,Teacher,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,2.501650820166616,-0.5720383012119957,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,0.46408563516994084,-0.03751220713161973,0.8893008081980249,hockey,0.921074286654494,-1.0242950394631678,-0.7001239618326084,165,True,False,False,False,False
3.35,-0.8029550685469662,2.815771906346717,0.250060744106353,-1.7473690355512428,-0.8273675028442983,0.5742710457985438,"chips, dip, fries, pizza","bored, stress",-0.32443660579449984,0.2034979576553765,-0.36147218982667345,What ever the dinning hall is serving. When i am hungry i look for something filling more then healthy. ,0.31448545101657543,0.8721028496007164,when i eat has changed alot. I have to eat at a certain time everyday or the dining hall wont have food.,3.267364318930107,2.146930097534544,2.1513041283687246,1.11375771079767,-0.6346090350009985,-0.8097092929396623,-2.07777064891378,union worker,italian,-0.7339597762888718,-0.7791577895939819,steak and cheesy potatoes,-0.31063037209869804,-0.24356115022372757,-1.2187858069165365,-0.3587986999110318,0.9878539772075983,"the different colors of the rain bow. protein, fruit, veggies",My ideal diet is to eat less fast food in a week. Also to add something healthy like salad  to every meal or to have a salad for a meal. ,0.6235105797592586,-1.0628029873754874,-0.7779352689946247,0.4650993068898957,0.9355973159690324,-0.9086260917288514,"mac n cheese, steak, potatos",-0.38089884858544404,factory worker,-0.12662727763985243,-0.4730499167912662,0.6345920579833392,-1.358921433176927,-0.5720383012119957,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,-0.03751220713161973,-0.3626786935626796,softball,-0.007428018440762054,0.9762812094883317,-0.7001239618326084,192,False,False,False,False,False
3.8,1.2453996981544782,-0.35514240260228896,1.0917584751864888,1.6654611120097782,-0.8273675028442983,0.5742710457985438,"Pizza, Ice Cream, Chicken Wings",I usually only eat comfort foods when I am bored. I will also eat them when I am happy to celebrate and then when I am sad to comfort me.,-0.32443660579449984,0.2034979576553765,-0.36147218982667345,I usually eat very healthy. I incorporate fresh fruits and vegetables into every meal.,-0.9958705948858222,-1.1466537466972384,I have begun to eat more fruits and vegetables because I have been more aware of my physique.,0.615282891227098,0.17654638100137232,1.2696221085454769,1.11375771079767,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Salesman,Thai,0.8123037973534143,-0.7791577895939819,Meatloaf,-0.31063037209869804,0.8437654132750553,1.4384506907212615,0.37644453761157437,-1.7302976896372086,Low protein and carbs and high in vegetables and fruits.,My ideal diet is to cut back on my meat intake and substitute it for other protein sources such as fish or tuna.,-0.8198009474612477,1.012984097342262,1.2479378273455435,0.4650993068898957,-1.3258602847848442,-0.9086260917288514,"Chicken, Beef, Steak",0.4847803527451107,Nurse,0.7064469173591759,1.0052310731814402,-0.7098826411339049,0.5713646934948444,0.8438980879266078,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,1.0848610115671116,-0.3626786935626796,Hockey,0.921074286654494,-1.0242950394631678,0.9754899029916843,175,False,False,False,False,False
2.8,-0.8029550685469662,-0.35514240260228896,0.250060744106353,1.6654611120097782,2.0751403542534983,0.5742710457985438,Pizza chocolate chips bagels ice Capps ,Just cause ,3.5118070438026256,-0.7748576079954712,3.3162971834098287,I eat very heathy on a daily basis ,-0.9958705948858222,-1.1466537466972384,Really paid more attention to what I eat cause it is easy to gain ,0.615282891227098,0.17654638100137232,0.387940088722229,-0.7933616570065591,-1.4875781680668565,-0.8097092929396623,-1.2426538286108137,Owns his business,Wraps ,1.3277249885675098,1.434358658116194,Pizza pasta and quesadillas ,3.2192602199319587,-0.24356115022372757,-0.3330403077039373,1.1116877751341805,1.3761613581854277,Chicken and broccoli ,"Fruits and vegetables, wheat bread, peanut butter, protein bars, protein shakes ",-0.8198009474612477,0.3210550691030122,-0.7779352689946247,0.4650993068898957,1.5817280590415685,-0.9086260917288514,"chicken, pizza, stuffed shells",0.4847803527451107,Sales,1.5395211123582042,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,-1.2800064957812973,-1.011681122941894,1.905158688831361,-0.7895420339517225,-0.9337626635346998,-1.110002171665963,-1.3840303923674648,softball,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,140,False,False,False,False,False
3.5,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"Chocolate, ice cream, pasta","Stress, boredom, sadness",-0.8724714128798036,-1.753213173646319,-0.8868678145747452,"For breakfast I have oatmeal. For lunch I have a sandwich and fruit. For dinner I usually have a piece of meat, rice or pasta, and a vegetable. ",1.624841496918973,0.8721028496007164,More easy meals like pasta.,-0.7107578226244065,2.541006840841178,-0.4937419311010189,-0.7933616570065591,1.0713292311307174,0.7238310345975769,0.42757981199511874,Physical Therapist,Mexican,-0.21853858507477641,-0.7791577895939819,Steak,3.2192602199319587,0.8437654132750553,0.552705191508662,1.1116877751341805,-0.56537554670372,"Fruit, vegetables, and protien",Ideally my diet would be similar to what I eat now. If I wasn't on a college budget I could spend more money on nicer meat and vegetables which would make my meals a lot better.,1.104614422166094,0.3210550691030122,1.2479378273455435,0.4650993068898957,-1.3258602847848442,-0.9086260917288514,"steak, noodles, edemame",1.3504595540756654,Elementary School Principal,-0.9597014726388807,1.0052310731814402,-0.7098826411339049,0.5713646934948444,0.8438980879266078,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,1.0848610115671116,0.8893008081980249,Skiing,0.921074286654494,-1.0242950394631678,0.9754899029916843,155,True,False,False,False,False
3.7,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,Mac n Cheese. Chips and salsa. Ice cream. ,Boredom. Celebration. ,-0.32443660579449984,-0.7748576079954712,-0.36147218982667345,Simple breakfast of cereal or yogurt. Lunch is something like a deli meat sandwich. Dinner is a full meal. Veggies meat and starch. ,1.624841496918973,0.8721028496007164,More snacking ,-0.7107578226244065,2.541006840841178,-0.4937419311010189,1.11375771079767,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Insurance ,Italian ,-0.7339597762888718,1.434358658116194,Mac and cheese ,-0.31063037209869804,0.8437654132750553,1.4384506907212615,1.1116877751341805,0.5995465962297687,Proper serving sizes of almost anything ,Less cheese than I eat. ,-1.300904789868083,1.012984097342262,1.2479378273455435,0.4650993068898957,1.5817280590415685,-0.9086260917288514,Steak and veggies. Chicken and rice. Stirfry. ,0.4847803527451107,Real Estate Agent ,-0.9597014726388807,1.0052310731814402,0.6345920579833392,-0.3937783698410413,0.8438980879266078,-0.10839440602948874,1.905158688831361,-0.7895420339517225,1.1630097845222611,1.0848610115671116,-0.3626786935626796,skiing ,-0.007428018440762054,0.9762812094883317,0.9754899029916843,155,False,False,False,False,False
3.6,-0.8029550685469662,-0.35514240260228896,0.250060744106353,1.6654611120097782,-0.36907678856569864,0.5742710457985438,"peanut butter, dessets, pretzels. ","Sadness, boredom, lonely.",0.22359820129080385,-0.7748576079954712,0.1639234349213983,"My diet consists of fruits, vegetables, grains, dairy, and proteins.",-0.9958705948858222,0.8721028496007164,At first I ate less but now that I'm in season playing a sport I eat more.,1.9413236050786025,-0.21753036230526196,2.1513041283687246,1.11375771079767,1.0713292311307174,-0.8097092929396623,0.42757981199511874,Construction management ,Mexican ,-0.21853858507477641,-0.7791577895939819,lasagna,-0.31063037209869804,0.8437654132750553,-1.2187858069165365,0.37644453761157437,-0.9536829276815496,Half the plate fruit and vegetables. Other half grains and protein. Then a little dairy. ,The way I eat now I think is pretty good.,1.104614422166094,1.012984097342262,-1.4532263011080142,0.4650993068898957,-0.03359879863977191,-0.9086260917288514,"Lasagna, steak, chili ",0.4847803527451107,X-ray tech,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,-1.2800064957812973,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-1.6326868128870202,1.0848610115671116,0.8893008081980249,Water polo and running ,0.921074286654494,-1.0242950394631678,0.9754899029916843,135,False,False,False,False,False
Personal ,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-1.7473690355512428,2.0751403542534983,0.5742710457985438,"Macaroons, truffles, peanut butter n chocolate ice cream","I do not really eat ""comfort food"" but I guess sadness, special occasions, and anxiety ",0.22359820129080385,-0.7748576079954712,0.1639234349213983,"My diet is pretty healthy and consists of chicken, turcky, and veggies. I rarely eat unhealthy food or fast food.",-0.9958705948858222,-1.1466537466972384,"I have gotten healthier with my eating habits. As a result my parents starting eating healthier too, even though I do not live with them.",0.615282891227098,0.17654638100137232,-0.4937419311010189,-0.7933616570065591,0.21836009806485945,0.7238310345975769,-1.2426538286108137,Dead beat ,Mexican ,-0.21853858507477641,0.3276004342611061,Chocolate,3.2192602199319587,-1.3308877137225104,1.4384506907212615,-0.3587986999110318,-1.3419903086593792,"chicken, veggies, fruit, water ","My ideal diet would be to add more fruits and veggies. Also, to go to the gym more but school gets in the way. ",-0.8198009474612477,-0.3708739591362376,-0.7779352689946247,-1.2448246154994254,-0.03359879863977191,0.9232813512728653,"I would say ""lets go out""",0.4847803527451107,Respiratory Therapist,0.7064469173591759,2.483512063154147,-0.7098826411339049,-1.358921433176927,0.13592989335730604,-1.011681122941894,1.905158688831361,1.2665570127975554,-0.9337626635346998,-1.110002171665963,-0.3626786935626796,none,-0.935930323536018,-1.0242950394631678,0.9754899029916843,118,False,False,False,False,False
3.9,1.2453996981544782,-0.35514240260228896,0.250060744106353,1.6654611120097782,2.0751403542534983,0.5742710457985438,"ice cream, cookies, ice cream","boredom, sadness",-0.32443660579449984,0.2034979576553765,-0.36147218982667345,I try to eat as healthy as possible. 3 meals a day that are well-balanced.,-0.9958705948858222,-1.1466537466972384,As an athlete it is important to fuel my body with important foods only.,0.615282891227098,0.17654638100137232,2.1513041283687246,-0.7933616570065591,-1.4875781680668565,-0.8097092929396623,-1.2426538286108137,police force,Italian,-0.7339597762888718,-0.7791577895939819,"Pizza, Pasta, Chicken",-0.31063037209869804,-0.24356115022372757,1.4384506907212615,-0.3587986999110318,-1.3419903086593792,"high protein, low fat, low carbs and sugar","High protein, low fat",1.5857182645729295,1.012984097342262,-0.7779352689946247,0.4650993068898957,-1.3258602847848442,-0.9086260917288514,"pasta, chicken, vegetables",-1.2465780499159989,Legal assistant,0.7064469173591759,-0.4730499167912662,0.6345920579833392,-0.3937783698410413,-0.5720383012119957,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-0.9337626635346998,1.0848610115671116,1.943599335996513,Ice Hockey,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,210,False,False,False,False,False
